x,y,z
-0.05187811487937733,-0.00839237608493128,0.3153153153153153
-0.05207991010677586,-0.010114810997750166,0.3183183183183183
-0.05222420521115507,-0.011858140169372748,0.3213213213213213
-0.05230988902343237,-0.013620435750547309,0.32432432432432434
-0.05233591522406073,-0.015399720786618066,0.32732732732732733
-0.052301304328562344,-0.01719397140413606,0.3303303303303303
-0.052205145599217136,-0.019001119073648234,0.3333333333333333
-0.052046598880083124,-0.020819052946169998,0.33633633633633636
-0.051824896352610124,-0.02264562226074166,0.33933933933933935
-0.05153934420919608,-0.02447863882037297,0.34234234234234234
-0.05118932424212712,-0.026315879533580635,0.34534534534534533
-0.05077429534543731,-0.028155089018632895,0.3483483483483483
-0.05029379492732224,-0.029993982267524723,0.35135135135135137
-0.04974744023084249,-0.031830247366619394,0.35435435435435436
-0.04913492956075685,-0.03366154827081167,0.35735735735735735
-0.0484560434144339,-0.03548552762798545,0.36036036036036034
-0.047710645514899654,-0.037299809650464824,0.3633633633633634
-0.04689868374419347,-0.03910200303008468,0.3663663663663664
-0.04602019097531906,-0.0408897038934387,0.36936936936936937
-0.04507528580119653,-0.04266049879379861,0.37237237237237236
-0.04406417315914145,-0.04441196773613789,0.37537537537537535
-0.04298714484952008,-0.0461416872316374,0.3783783783783784
-0.041844579947354806,-0.047847233377998115,0.3813813813813814
-0.04063694510577957,-0.04952618496183976,0.3843843843843844
-0.03936479475037569,-0.051176126579418085,0.38738738738738737
-0.038028771163546554,-0.052794651771858096,0.39039039039039036
-0.03662960445822228,-0.05437936617106401,0.3933933933933934
-0.035168112440319005,-0.05592789065243642,0.3963963963963964
-0.0336452003595094,-0.05743786449050492,0.3993993993993994
-0.0320618605479996,-0.05890694851355907,0.4024024024024024
-0.03041917194714011,-0.060332828253349215,0.40540540540540543
-0.02871829952183716,-0.061713217085914394,0.4084084084084084
-0.02696049356286822,-0.06304585935958863,0.4114114114114114
-0.025147088877340948,-0.06432853350623616,0.4144144144144144
-0.023279503867675685,-0.06555905513176691,0.4174174174174174
-0.021359239499626342,-0.0667352800819936,0.42042042042042044
-0.019387878159994563,-0.06785510747990227,0.42342342342342343
-0.0173670824048283,-0.06891648273042623,0.4264264264264264
-0.01529859359903289,-0.06991740048883555,0.4294294294294294
-0.013184230448460343,-0.07085590758887958,0.43243243243243246
-0.011025887425675581,-0.07173010592685362,0.43543543543543545
-0.008825533090736505,-0.07253815529779478,0.43843843843843844
-0.0065852083084548,-0.07327827618005421,0.44144144144144143
-0.00430702436373898,-0.07394875246453837,0.4444444444444444
-0.0019931609767518733,-0.0745479341249611,0.44744744744744747
0.00035413578025767276,-0.07507423982550405,0.45045045045045046
0.0027325556624594248,-0.0755261594623419,0.45345345345345345
0.005139726526168909,-0.07590225663555142,0.45645645645645644
0.007573216694559673,-0.07620117104799336,0.4594594594594595
0.010030537413000447,-0.07642162082782646,0.4624624624624625
0.012509145391540818,-0.0765624047713913,0.46546546546546547
0.01500644543194863,-0.07662240450328092,0.46846846846846846
0.017519793136592247,-0.07660058655050143,0.47147147147147145
0.02004649769634736,-0.07649600432771364,0.4744744744744745
0.022583824754599288,-0.0763078000306403,0.4774774774774775
0.02512899934431061,-0.07603520643481988,0.4804804804804805
0.02767920889501565,-0.07567754859698832,0.48348348348348347
0.030231606306511494,-0.07523424545647374,0.4864864864864865
0.03278331308591449,-0.07470481133409788,0.4894894894894895
0.03533142254466366,-0.074088857326187,0.4924924924924925
0.03787300305196244,-0.07338609259141078,0.4954954954954955
0.0404051013410658,-0.07259632552828477,0.4984984984984985
0.042924745864742174,-0.07171946484129119,0.5015015015015015
0.04542895019616031,-0.07075552049369792,0.5045045045045045
0.04791471647138208,-0.06970460454527957,0.5075075075075075
0.050379038869571686,-0.06856693187327514,0.5105105105105106
0.05281890712697136,-0.06734282077504601,0.5135135135135135
0.05523131008063262,-0.06603269345103253,0.5165165165165165
0.05761323923783709,-0.06463707636674329,0.5195195195195195
0.05996169236709417,-0.06315660049264724,0.5225225225225225
0.062273677106553044,-0.06159200142098079,0.5255255255255256
0.06454621458562992,-0.05994411935862084,0.5285285285285285
0.06677634305561413,-0.058213898995318494,0.5315315315315315
0.06896112152498378,-0.0564023892467338,0.5345345345345346
0.07109763339513966,-0.054510742871854354,0.5375375375375375
0.073182990092242,-0.052540215964529124,0.5405405405405406
0.07521433469081772,-0.050492167318997645,0.5435435435435435
0.07718884552479985,-0.0483680576694376,0.5465465465465466
0.07910373978164699,-0.04616944880370991,0.5495495495495496
0.08095627707519702,-0.043898002551622996,0.5525525525525525
0.08274376299290857,-0.041555479648190896,0.5555555555555556
0.08446355261315427,-0.039143738472509446,0.5585585585585585
0.08611305398824591,-0.03666473366302023,0.5615615615615616
0.08768973158888722,-0.03412051461008681,0.5645645645645646
0.08919110970577819,-0.03151322382695148,0.5675675675675675
0.09061477580412258,-0.02884509520028981,0.5705705705705706
0.0919583838268243,-0.02611845212173026,0.5735735735735735
0.09321965744220066,-0.02333570550184623,0.5765765765765766
0.09439639323208165,-0.020499351668280288,0.5795795795795796
0.09548646381621721,-0.017611970149797002,0.5825825825825826
0.0964878209089677,-0.014676221348206979,0.5855855855855856
0.09739849830431184,-0.011694844100245322,0.5885885885885885
0.09821661478527285,-0.008670653131621218,0.5915915915915916
